timestamp,tail,owner,airport,airport_name,leg
2024-10-09,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,departure
2024-10-09,N5MV,Michael Bloomberg,LGA,La Guardia Airport,arrival
2024-10-02,N5MV,Michael Bloomberg,LGA,La Guardia Airport,departure
2024-10-02,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,arrival
2024-10-02,N5MV,Michael Bloomberg,STS,Charles Schulz Sonoma County Airport,departure
2024-10-02,N5MV,Michael Bloomberg,LGA,La Guardia Airport,arrival
2024-09-29,N5MV,Michael Bloomberg,HPN,Westchester County Airport,departure
2024-09-29,N5MV,Michael Bloomberg,STS,Charles Schulz Sonoma County Airport,arrival
2024-09-28,N5MV,Michael Bloomberg,SNN,Shannon Airport,departure
2024-09-28,N5MV,Michael Bloomberg,HPN,Westchester County Airport,arrival
2024-09-28,N5MV,Michael Bloomberg,FLR,Peretola Airport,departure
2024-09-28,N5MV,Michael Bloomberg,SNN,Shannon Airport,arrival
2024-09-22,N5MV,Michael Bloomberg,LGA,La Guardia Airport,departure
2024-09-22,N5MV,Michael Bloomberg,FLR,Peretola Airport,arrival
2024-09-21,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,departure
2024-09-21,N5MV,Michael Bloomberg,LGA,La Guardia Airport,arrival
2024-09-20,N5MV,Michael Bloomberg,LGA,La Guardia Airport,departure
2024-09-20,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,arrival
2024-09-20,N5MV,Michael Bloomberg,LTN,Luton Airport,departure
2024-09-20,N5MV,Michael Bloomberg,LGA,La Guardia Airport,arrival
2024-09-16,N5MV,Michael Bloomberg,AMS,Schiphol Airport,departure
2024-09-16,N5MV,Michael Bloomberg,LTN,Luton Airport,arrival
2024-09-15,N5MV,Michael Bloomberg,PVD,Theodore Francis Green State Airport,departure
2024-09-15,N5MV,Michael Bloomberg,AMS,Schiphol Airport,arrival
2024-09-14,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,departure
2024-09-14,N5MV,Michael Bloomberg,PVD,Theodore Francis Green State Airport,arrival
2024-09-08,N5MV,Michael Bloomberg,BDA,Bermuda International Airport,departure
2024-09-08,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,arrival
2024-09-06,N5MV,Michael Bloomberg,HPN,Westchester County Airport,departure
2024-09-06,N5MV,Michael Bloomberg,BDA,Bermuda International Airport,arrival
2024-09-05,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,departure
2024-09-05,N5MV,Michael Bloomberg,HPN,Westchester County Airport,arrival
2024-08-21,N5MV,Michael Bloomberg,HPN,Westchester County Airport,departure
2024-08-21,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,arrival
2024-08-21,N5MV,Michael Bloomberg,LDY,Londonderry Eglinton Airport,departure
2024-08-21,N5MV,Michael Bloomberg,HPN,Westchester County Airport,arrival
2024-08-20,N5MV,Michael Bloomberg,BFS,Aldergrove Airport,departure
2024-08-20,N5MV,Michael Bloomberg,LDY,Londonderry Eglinton Airport,arrival
2024-08-15,N5MV,Michael Bloomberg,HPN,Westchester County Airport,departure
2024-08-15,N5MV,Michael Bloomberg,BFS,Aldergrove Airport,arrival
2024-08-14,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,departure
2024-08-14,N5MV,Michael Bloomberg,HPN,Westchester County Airport,arrival
2024-08-08,N5MV,Michael Bloomberg,RIL,Garfield County Regional Airport,departure
2024-08-08,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,arrival
2024-08-06,N5MV,Michael Bloomberg,JAC,Jackson Hole Airport,departure
2024-08-06,N5MV,Michael Bloomberg,RIL,Garfield County Regional Airport,arrival
2024-08-06,N5MV,Michael Bloomberg,LGA,La Guardia Airport,departure
2024-08-06,N5MV,Michael Bloomberg,JAC,Jackson Hole Airport,arrival
2024-08-06,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,departure
2024-08-06,N5MV,Michael Bloomberg,LGA,La Guardia Airport,arrival
2024-08-06,N5MV,Michael Bloomberg,HPN,Westchester County Airport,departure
2024-08-06,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,arrival
2024-08-04,N5MV,Michael Bloomberg,BDA,Bermuda International Airport,departure
2024-08-04,N5MV,Michael Bloomberg,HPN,Westchester County Airport,arrival
2024-08-01,N5MV,Michael Bloomberg,HPN,Westchester County Airport,departure
2024-08-01,N5MV,Michael Bloomberg,BDA,Bermuda International Airport,arrival
2024-08-01,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,departure
2024-08-01,N5MV,Michael Bloomberg,HPN,Westchester County Airport,arrival
2024-07-29,N5MV,Michael Bloomberg,HPN,Westchester County Airport,departure
2024-07-29,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,arrival
2024-07-29,N5MV,Michael Bloomberg,BUF,Buffalo Niagara International Airport,departure
2024-07-29,N5MV,Michael Bloomberg,HPN,Westchester County Airport,arrival
2024-07-29,N5MV,Michael Bloomberg,HPN,Westchester County Airport,departure
2024-07-29,N5MV,Michael Bloomberg,BUF,Buffalo Niagara International Airport,arrival
2024-07-29,N5MV,Michael Bloomberg,LEB,Lebanon Municipal Airport,departure
2024-07-29,N5MV,Michael Bloomberg,HPN,Westchester County Airport,arrival
2024-07-28,N5MV,Michael Bloomberg,HPN,Westchester County Airport,departure
2024-07-28,N5MV,Michael Bloomberg,LEB,Lebanon Municipal Airport,arrival
2024-07-28,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,departure
2024-07-28,N5MV,Michael Bloomberg,HPN,Westchester County Airport,arrival
2024-07-21,N5MV,Michael Bloomberg,LGA,La Guardia Airport,departure
2024-07-21,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,arrival
2024-07-21,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,departure
2024-07-21,N5MV,Michael Bloomberg,LGA,La Guardia Airport,arrival
2024-07-01,N5MV,Michael Bloomberg,PVD,Theodore Francis Green State Airport,departure
2024-07-01,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,arrival
2024-07-01,N5MV,Michael Bloomberg,DAL,Dallas Love Field Airport,departure
2024-07-01,N5MV,Michael Bloomberg,PVD,Theodore Francis Green State Airport,arrival
2024-07-01,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,departure
2024-07-01,N5MV,Michael Bloomberg,DAL,Dallas Love Field Airport,arrival
2024-06-30,N5MV,Michael Bloomberg,FOK,The Francis Gabreski Airport,departure
2024-06-30,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,arrival
2024-06-30,N5MV,Michael Bloomberg,HPN,Westchester County Airport,departure
2024-06-30,N5MV,Michael Bloomberg,FOK,The Francis Gabreski Airport,arrival
2024-06-30,N5MV,Michael Bloomberg,BDA,Bermuda International Airport,departure
2024-06-30,N5MV,Michael Bloomberg,HPN,Westchester County Airport,arrival
2024-06-26,N5MV,Michael Bloomberg,STN,Stansted Airport,departure
2024-06-26,N5MV,Michael Bloomberg,BDA,Bermuda International Airport,arrival
2024-06-24,N5MV,Michael Bloomberg,LFOZ,Saint Denis De Hotel Airport,departure
2024-06-24,N5MV,Michael Bloomberg,STN,Stansted Airport,arrival
2024-06-24,N5MV,Michael Bloomberg,LBG,Le Bourget Airport,departure
2024-06-24,N5MV,Michael Bloomberg,LFOZ,Saint Denis De Hotel Airport,arrival
2024-06-20,N5MV,Michael Bloomberg,HPN,Westchester County Airport,departure
2024-06-20,N5MV,Michael Bloomberg,LBG,Le Bourget Airport,arrival
2024-06-19,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,departure
2024-06-19,N5MV,Michael Bloomberg,HPN,Westchester County Airport,arrival
2024-06-09,N5MV,Michael Bloomberg,HPN,Westchester County Airport,departure
2024-06-09,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,arrival
2024-06-09,N5MV,Michael Bloomberg,NCE,Cote Azur Airport,departure
2024-06-09,N5MV,Michael Bloomberg,HPN,Westchester County Airport,arrival
2024-06-08,N5MV,Michael Bloomberg,LBG,Le Bourget Airport,departure
2024-06-08,N5MV,Michael Bloomberg,NCE,Cote Azur Airport,arrival
2024-05-29,N5MV,Michael Bloomberg,NCE,Cote Azur Airport,departure
2024-05-29,N5MV,Michael Bloomberg,LBG,Le Bourget Airport,arrival
2024-05-29,N5MV,Michael Bloomberg,HPN,Westchester County Airport,departure
2024-05-29,N5MV,Michael Bloomberg,NCE,Cote Azur Airport,arrival
2024-05-28,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,departure
2024-05-28,N5MV,Michael Bloomberg,HPN,Westchester County Airport,arrival
2024-05-27,N5MV,Michael Bloomberg,LGA,La Guardia Airport,departure
2024-05-27,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,arrival
2024-05-27,N5MV,Michael Bloomberg,BED,Laurence Hanscom Field Airport,departure
2024-05-27,N5MV,Michael Bloomberg,LGA,La Guardia Airport,arrival
2024-05-25,N5MV,Michael Bloomberg,DAL,Dallas Love Field Airport,departure
2024-05-25,N5MV,Michael Bloomberg,BED,Laurence Hanscom Field Airport,arrival
2024-05-23,N5MV,Michael Bloomberg,LGA,La Guardia Airport,departure
2024-05-23,N5MV,Michael Bloomberg,DAL,Dallas Love Field Airport,arrival
2024-05-22,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,departure
2024-05-22,N5MV,Michael Bloomberg,LGA,La Guardia Airport,arrival
2024-05-11,N5MV,Michael Bloomberg,SFO,San Francisco International Airport,departure
2024-05-11,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,arrival
2024-05-08,N5MV,Michael Bloomberg,HPN,Westchester County Airport,departure
2024-05-08,N5MV,Michael Bloomberg,SFO,San Francisco International Airport,arrival
2024-05-07,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,departure
2024-05-07,N5MV,Michael Bloomberg,HPN,Westchester County Airport,arrival
2024-04-22,N5MV,Michael Bloomberg,LGA,La Guardia Airport,departure
2024-04-22,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,arrival
2024-04-22,N5MV,Michael Bloomberg,LTN,Luton Airport,departure
2024-04-22,N5MV,Michael Bloomberg,LGA,La Guardia Airport,arrival
2024-04-18,N5MV,Michael Bloomberg,LGA,La Guardia Airport,departure
2024-04-18,N5MV,Michael Bloomberg,LTN,Luton Airport,arrival
2024-04-17,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,departure
2024-04-17,N5MV,Michael Bloomberg,LGA,La Guardia Airport,arrival
2024-03-31,N5MV,Michael Bloomberg,GUC,Gunnison Crested Butte Regional Airport,departure
2024-03-31,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,arrival
2024-03-30,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,departure
2024-03-30,N5MV,Michael Bloomberg,GUC,Gunnison Crested Butte Regional Airport,arrival
2024-03-28,N5MV,Michael Bloomberg,YOW,Ottawa Macdonald Cartier International Airport,departure
2024-03-28,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,arrival
2024-03-27,N5MV,Michael Bloomberg,ANC,Ted Stevens Anchorage International Airport,departure
2024-03-27,N5MV,Michael Bloomberg,YOW,Ottawa Macdonald Cartier International Airport,arrival
2024-03-27,N5MV,Michael Bloomberg,HND,Tokyo International Airport,departure
2024-03-27,N5MV,Michael Bloomberg,ANC,Ted Stevens Anchorage International Airport,arrival
2024-03-27,N5MV,Michael Bloomberg,SIN,Singapore Changi Airport,departure
2024-03-27,N5MV,Michael Bloomberg,HND,Tokyo International Airport,arrival
2024-03-21,N5MV,Michael Bloomberg,BLR,Kempegowda International Airport,departure
2024-03-21,N5MV,Michael Bloomberg,SIN,Singapore Changi Airport,arrival
2024-03-21,N5MV,Michael Bloomberg,LIRE,Pratica Di Mare Airport,departure
2024-03-21,N5MV,Michael Bloomberg,BLR,Kempegowda International Airport,arrival
2024-03-19,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,departure
2024-03-19,N5MV,Michael Bloomberg,LIRE,Pratica Di Mare Airport,arrival
2024-03-18,N5MV,Michael Bloomberg,PBI,Palm Beach International Airport,departure
2024-03-18,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,arrival
2024-03-15,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,departure
2024-03-15,N5MV,Michael Bloomberg,PBI,Palm Beach International Airport,arrival
2024-03-15,N5MV,Michael Bloomberg,LTN,Luton Airport,departure
2024-03-15,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,arrival
2024-03-10,N5MV,Michael Bloomberg,PBI,Palm Beach International Airport,departure
2024-03-10,N5MV,Michael Bloomberg,LTN,Luton Airport,arrival
2024-03-07,N5MV,Michael Bloomberg,LGA,La Guardia Airport,departure
2024-03-07,N5MV,Michael Bloomberg,PBI,Palm Beach International Airport,arrival
2024-03-03,N5MV,Michael Bloomberg,PBI,Palm Beach International Airport,departure
2024-03-03,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,arrival
2024-02-29,N5MV,Michael Bloomberg,LGA,La Guardia Airport,departure
2024-02-29,N5MV,Michael Bloomberg,PBI,Palm Beach International Airport,arrival
2024-02-29,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,departure
2024-02-29,N5MV,Michael Bloomberg,LGA,La Guardia Airport,arrival
2024-02-25,N5MV,Michael Bloomberg,ASE,Aspen County Airport,departure
2024-02-25,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,arrival
2024-02-25,N5MV,Michael Bloomberg,RIL,Garfield County Regional Airport,departure
2024-02-25,N5MV,Michael Bloomberg,ASE,Aspen County Airport,arrival
2024-02-22,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,departure
2024-02-22,N5MV,Michael Bloomberg,RIL,Garfield County Regional Airport,arrival
2024-02-16,N5MV,Michael Bloomberg,PBI,Palm Beach International Airport,departure
2024-02-16,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,arrival
2024-02-15,N5MV,Michael Bloomberg,LGA,La Guardia Airport,departure
2024-02-15,N5MV,Michael Bloomberg,PBI,Palm Beach International Airport,arrival
2024-02-15,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,departure
2024-02-15,N5MV,Michael Bloomberg,LGA,La Guardia Airport,arrival
2024-02-11,N5MV,Michael Bloomberg,LGA,La Guardia Airport,departure
2024-02-11,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,arrival
2024-02-11,N5MV,Michael Bloomberg,PBI,Palm Beach International Airport,departure
2024-02-11,N5MV,Michael Bloomberg,LGA,La Guardia Airport,arrival
2024-02-09,N5MV,Michael Bloomberg,AGS,Augusta Regional Airport,departure
2024-02-09,N5MV,Michael Bloomberg,PBI,Palm Beach International Airport,arrival
2024-02-08,N5MV,Michael Bloomberg,LGA,La Guardia Airport,departure
2024-02-08,N5MV,Michael Bloomberg,AGS,Augusta Regional Airport,arrival
2024-02-08,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,departure
2024-02-08,N5MV,Michael Bloomberg,LGA,La Guardia Airport,arrival
2024-02-04,N5MV,Michael Bloomberg,NAS,Nassau International Airport,departure
2024-02-04,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,arrival
2024-02-02,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,departure
2024-02-02,N5MV,Michael Bloomberg,NAS,Nassau International Airport,arrival
2024-01-31,N5MV,Michael Bloomberg,LGA,La Guardia Airport,departure
2024-01-31,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,arrival
2024-01-31,N5MV,Michael Bloomberg,ALB,Albany International Airport,departure
2024-01-31,N5MV,Michael Bloomberg,LGA,La Guardia Airport,arrival
2024-01-30,N5MV,Michael Bloomberg,HPN,Westchester County Airport,departure
2024-01-30,N5MV,Michael Bloomberg,ALB,Albany International Airport,arrival
2024-01-30,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,departure
2024-01-30,N5MV,Michael Bloomberg,HPN,Westchester County Airport,arrival
2024-01-22,N5MV,Michael Bloomberg,LGA,La Guardia Airport,departure
2024-01-22,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,arrival
2024-01-21,N5MV,Michael Bloomberg,LRM,La Romana International Airport,departure
2024-01-21,N5MV,Michael Bloomberg,LGA,La Guardia Airport,arrival
2024-01-19,N5MV,Michael Bloomberg,LGA,La Guardia Airport,departure
2024-01-19,N5MV,Michael Bloomberg,LRM,La Romana International Airport,arrival
2024-01-18,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,departure
2024-01-18,N5MV,Michael Bloomberg,LGA,La Guardia Airport,arrival
2024-01-16,N5MV,Michael Bloomberg,NAS,Nassau International Airport,departure
2024-01-16,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,arrival
2024-01-12,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,departure
2024-01-12,N5MV,Michael Bloomberg,NAS,Nassau International Airport,arrival
2024-01-08,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,arrival
2024-01-08,N5MV,Michael Bloomberg,NAS,Nassau International Airport,departure
2024-01-03,N5MV,Michael Bloomberg,NAS,Nassau International Airport,arrival
2024-01-03,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,departure
2024-01-02,N5MV,Michael Bloomberg,SKB,Robert Bradshaw Airport,departure
2024-01-02,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,arrival
2023-12-26,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,departure
2023-12-26,N5MV,Michael Bloomberg,SKB,Robert Bradshaw Airport,arrival
2023-12-23,N5MV,Michael Bloomberg,RIL,Garfield County Regional Airport,departure
2023-12-23,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,arrival
2023-12-16,N5MV,Michael Bloomberg,LGA,La Guardia Airport,departure
2023-12-16,N5MV,Michael Bloomberg,RIL,Garfield County Regional Airport,arrival
2023-12-16,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,departure
2023-12-16,N5MV,Michael Bloomberg,LGA,La Guardia Airport,arrival
2023-12-15,N5MV,Michael Bloomberg,LGA,La Guardia Airport,departure
2023-12-15,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,arrival
2023-12-15,N5MV,Michael Bloomberg,STT,Cyril King Airport,departure
2023-12-15,N5MV,Michael Bloomberg,LGA,La Guardia Airport,arrival
2023-12-15,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,departure
2023-12-15,N5MV,Michael Bloomberg,STT,Cyril King Airport,arrival
2023-12-14,N5MV,Michael Bloomberg,EWB,New Bedford Regional Airport,departure
2023-12-14,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,arrival
2023-12-14,N5MV,Michael Bloomberg,LGA,La Guardia Airport,departure
2023-12-14,N5MV,Michael Bloomberg,EWB,New Bedford Regional Airport,arrival
2023-12-14,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,departure
2023-12-14,N5MV,Michael Bloomberg,LGA,La Guardia Airport,arrival
2023-12-12,N5MV,Michael Bloomberg,EWB,New Bedford Regional Airport,departure
2023-12-12,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,arrival
2023-12-11,N5MV,Michael Bloomberg,LGA,La Guardia Airport,departure
2023-12-11,N5MV,Michael Bloomberg,EWB,New Bedford Regional Airport,arrival
2023-12-11,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,departure
2023-12-11,N5MV,Michael Bloomberg,LGA,La Guardia Airport,arrival
2023-12-10,N5MV,Michael Bloomberg,STT,Cyril King Airport,departure
2023-12-10,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,arrival
2023-12-10,N5MV,Michael Bloomberg,HPN,Westchester County Airport,departure
2023-12-10,N5MV,Michael Bloomberg,STT,Cyril King Airport,arrival
2023-12-09,N5MV,Michael Bloomberg,STT,Cyril King Airport,departure
2023-12-09,N5MV,Michael Bloomberg,HPN,Westchester County Airport,arrival
2023-12-08,N5MV,Michael Bloomberg,AGS,Augusta Regional Airport,departure
