timestamp,tail,owner,airport,airport_name,lat,lon,leg
2024-09-20,N5MV,Michael Bloomberg,LTN,Luton Airport,0.0,0.0,departure
2024-09-20,N5MV,Michael Bloomberg,LGA,LaGuardia,40.77724306,-73.87260917,arrival
2024-09-16,N5MV,Michael Bloomberg,AMS,Schiphol Airport,0.0,0.0,departure
2024-09-16,N5MV,Michael Bloomberg,LTN,Luton Airport,0.0,0.0,arrival
2024-09-15,N5MV,Michael Bloomberg,PVD,Theodore F Green State,41.72399917,-71.42822111,departure
2024-09-15,N5MV,Michael Bloomberg,AMS,Schiphol Airport,0.0,0.0,arrival
2024-09-14,N5MV,Michael Bloomberg,MMU,Morristown Municipal,40.79935,-74.41487472,departure
2024-09-14,N5MV,Michael Bloomberg,PVD,Theodore F Green State,41.72399917,-71.42822111,arrival
2024-09-08,N5MV,Michael Bloomberg,BDA,Bermuda International Airport,0.0,0.0,departure
2024-09-08,N5MV,Michael Bloomberg,MMU,Morristown Municipal,40.79935,-74.41487472,arrival
2024-09-06,N5MV,Michael Bloomberg,HPN,Westchester Cty,41.06695778,-73.70757444,departure
2024-09-06,N5MV,Michael Bloomberg,BDA,Bermuda International Airport,0.0,0.0,arrival
2024-09-05,N5MV,Michael Bloomberg,MMU,Morristown Municipal,40.79935,-74.41487472,departure
2024-09-05,N5MV,Michael Bloomberg,HPN,Westchester Cty,41.06695778,-73.70757444,arrival
2024-08-21,N5MV,Michael Bloomberg,HPN,Westchester Cty,41.06695778,-73.70757444,departure
2024-08-21,N5MV,Michael Bloomberg,MMU,Morristown Municipal,40.79935,-74.41487472,arrival
2024-08-21,N5MV,Michael Bloomberg,LDY,Londonderry Eglinton Airport,0.0,0.0,departure
2024-08-21,N5MV,Michael Bloomberg,HPN,Westchester Cty,41.06695778,-73.70757444,arrival
2024-08-20,N5MV,Michael Bloomberg,BFS,Aldergrove Airport,0.0,0.0,departure
2024-08-20,N5MV,Michael Bloomberg,LDY,Londonderry Eglinton Airport,0.0,0.0,arrival
2024-08-15,N5MV,Michael Bloomberg,HPN,Westchester Cty,41.06695778,-73.70757444,departure
2024-08-15,N5MV,Michael Bloomberg,BFS,Aldergrove Airport,0.0,0.0,arrival
2024-08-14,N5MV,Michael Bloomberg,MMU,Morristown Municipal,40.79935,-74.41487472,departure
2024-08-14,N5MV,Michael Bloomberg,HPN,Westchester Cty,41.06695778,-73.70757444,arrival
2024-08-08,N5MV,Michael Bloomberg,RIL,Garfield County Regional,39.526315,-107.7269403,departure
2024-08-08,N5MV,Michael Bloomberg,MMU,Morristown Municipal,40.79935,-74.41487472,arrival
2024-08-06,N5MV,Michael Bloomberg,JAC,Jackson Hole,43.60732417,-110.7377389,departure
2024-08-06,N5MV,Michael Bloomberg,RIL,Garfield County Regional,39.526315,-107.7269403,arrival
2024-08-06,N5MV,Michael Bloomberg,LGA,LaGuardia,40.77724306,-73.87260917,departure
2024-08-06,N5MV,Michael Bloomberg,JAC,Jackson Hole,43.60732417,-110.7377389,arrival
2024-08-06,N5MV,Michael Bloomberg,MMU,Morristown Municipal,40.79935,-74.41487472,departure
2024-08-06,N5MV,Michael Bloomberg,LGA,LaGuardia,40.77724306,-73.87260917,arrival
2024-08-06,N5MV,Michael Bloomberg,HPN,Westchester Cty,41.06695778,-73.70757444,departure
2024-08-06,N5MV,Michael Bloomberg,MMU,Morristown Municipal,40.79935,-74.41487472,arrival
2024-08-04,N5MV,Michael Bloomberg,BDA,Bermuda International Airport,0.0,0.0,departure
2024-08-04,N5MV,Michael Bloomberg,HPN,Westchester Cty,41.06695778,-73.70757444,arrival
2024-08-01,N5MV,Michael Bloomberg,HPN,Westchester Cty,41.06695778,-73.70757444,departure
2024-08-01,N5MV,Michael Bloomberg,BDA,Bermuda International Airport,0.0,0.0,arrival
2024-08-01,N5MV,Michael Bloomberg,MMU,Morristown Municipal,40.79935,-74.41487472,departure
2024-08-01,N5MV,Michael Bloomberg,HPN,Westchester Cty,41.06695778,-73.70757444,arrival
2024-07-29,N5MV,Michael Bloomberg,HPN,Westchester Cty,41.06695778,-73.70757444,departure
2024-07-29,N5MV,Michael Bloomberg,MMU,Morristown Municipal,40.79935,-74.41487472,arrival
2024-07-29,N5MV,Michael Bloomberg,BUF,Buffalo Niagara Intl,42.94052472,-78.73216667,departure
2024-07-29,N5MV,Michael Bloomberg,HPN,Westchester Cty,41.06695778,-73.70757444,arrival
2024-07-29,N5MV,Michael Bloomberg,HPN,Westchester Cty,41.06695778,-73.70757444,departure
2024-07-29,N5MV,Michael Bloomberg,BUF,Buffalo Niagara Intl,42.94052472,-78.73216667,arrival
2024-07-29,N5MV,Michael Bloomberg,LEB,Lebanon Municipal,43.62637222,-72.30426722,departure
2024-07-29,N5MV,Michael Bloomberg,HPN,Westchester Cty,41.06695778,-73.70757444,arrival
2024-07-28,N5MV,Michael Bloomberg,HPN,Westchester Cty,41.06695778,-73.70757444,departure
2024-07-28,N5MV,Michael Bloomberg,LEB,Lebanon Municipal,43.62637222,-72.30426722,arrival
2024-07-28,N5MV,Michael Bloomberg,MMU,Morristown Municipal,40.79935,-74.41487472,departure
2024-07-28,N5MV,Michael Bloomberg,HPN,Westchester Cty,41.06695778,-73.70757444,arrival
2024-07-21,N5MV,Michael Bloomberg,LGA,LaGuardia,40.77724306,-73.87260917,departure
2024-07-21,N5MV,Michael Bloomberg,MMU,Morristown Municipal,40.79935,-74.41487472,arrival
2024-07-21,N5MV,Michael Bloomberg,MMU,Morristown Municipal,40.79935,-74.41487472,departure
2024-07-21,N5MV,Michael Bloomberg,LGA,LaGuardia,40.77724306,-73.87260917,arrival
2024-07-01,N5MV,Michael Bloomberg,PVD,Theodore F Green State,41.72399917,-71.42822111,departure
2024-07-01,N5MV,Michael Bloomberg,MMU,Morristown Municipal,40.79935,-74.41487472,arrival
2024-07-01,N5MV,Michael Bloomberg,DAL,Dallas Love,32.84711389,-96.85177222,departure
2024-07-01,N5MV,Michael Bloomberg,PVD,Theodore F Green State,41.72399917,-71.42822111,arrival
2024-07-01,N5MV,Michael Bloomberg,MMU,Morristown Municipal,40.79935,-74.41487472,departure
2024-07-01,N5MV,Michael Bloomberg,DAL,Dallas Love,32.84711389,-96.85177222,arrival
2024-06-30,N5MV,Michael Bloomberg,FOK,Francis Gabreski,40.84365472,-72.63178917,departure
2024-06-30,N5MV,Michael Bloomberg,MMU,Morristown Municipal,40.79935,-74.41487472,arrival
2024-06-30,N5MV,Michael Bloomberg,HPN,Westchester Cty,41.06695778,-73.70757444,departure
2024-06-30,N5MV,Michael Bloomberg,FOK,Francis Gabreski,40.84365472,-72.63178917,arrival
2024-06-30,N5MV,Michael Bloomberg,BDA,Bermuda International Airport,0.0,0.0,departure
2024-06-30,N5MV,Michael Bloomberg,HPN,Westchester Cty,41.06695778,-73.70757444,arrival
2024-06-26,N5MV,Michael Bloomberg,STN,Stansted Airport,0.0,0.0,departure
2024-06-26,N5MV,Michael Bloomberg,BDA,Bermuda International Airport,0.0,0.0,arrival
2024-06-24,N5MV,Michael Bloomberg,LFOZ,Saint Denis De Hotel Airport,0.0,0.0,departure
2024-06-24,N5MV,Michael Bloomberg,STN,Stansted Airport,0.0,0.0,arrival
2024-06-24,N5MV,Michael Bloomberg,LBG,Le Bourget Airport,0.0,0.0,departure
2024-06-24,N5MV,Michael Bloomberg,LFOZ,Saint Denis De Hotel Airport,0.0,0.0,arrival
2024-06-20,N5MV,Michael Bloomberg,HPN,Westchester Cty,41.06695778,-73.70757444,departure
2024-06-20,N5MV,Michael Bloomberg,LBG,Le Bourget Airport,0.0,0.0,arrival
2024-06-19,N5MV,Michael Bloomberg,MMU,Morristown Municipal,40.79935,-74.41487472,departure
2024-06-19,N5MV,Michael Bloomberg,HPN,Westchester Cty,41.06695778,-73.70757444,arrival
2024-06-09,N5MV,Michael Bloomberg,HPN,Westchester Cty,41.06695778,-73.70757444,departure
2024-06-09,N5MV,Michael Bloomberg,MMU,Morristown Municipal,40.79935,-74.41487472,arrival
2024-06-09,N5MV,Michael Bloomberg,NCE,Cote Azur Airport,0.0,0.0,departure
2024-06-09,N5MV,Michael Bloomberg,HPN,Westchester Cty,41.06695778,-73.70757444,arrival
2024-06-08,N5MV,Michael Bloomberg,LBG,Le Bourget Airport,0.0,0.0,departure
2024-06-08,N5MV,Michael Bloomberg,NCE,Cote Azur Airport,0.0,0.0,arrival
2024-05-29,N5MV,Michael Bloomberg,NCE,Cote Azur Airport,0.0,0.0,departure
2024-05-29,N5MV,Michael Bloomberg,LBG,Le Bourget Airport,0.0,0.0,arrival
2024-05-29,N5MV,Michael Bloomberg,HPN,Westchester Cty,41.06695778,-73.70757444,departure
2024-05-29,N5MV,Michael Bloomberg,NCE,Cote Azur Airport,0.0,0.0,arrival
2024-05-28,N5MV,Michael Bloomberg,MMU,Morristown Municipal,40.79935,-74.41487472,departure
2024-05-28,N5MV,Michael Bloomberg,HPN,Westchester Cty,41.06695778,-73.70757444,arrival
2024-05-27,N5MV,Michael Bloomberg,LGA,LaGuardia,40.77724306,-73.87260917,departure
2024-05-27,N5MV,Michael Bloomberg,MMU,Morristown Municipal,40.79935,-74.41487472,arrival
2024-05-27,N5MV,Michael Bloomberg,BED,Laurence G Hanscom,42.46995306,-71.28903,departure
2024-05-27,N5MV,Michael Bloomberg,LGA,LaGuardia,40.77724306,-73.87260917,arrival
2024-05-25,N5MV,Michael Bloomberg,DAL,Dallas Love,32.84711389,-96.85177222,departure
2024-05-25,N5MV,Michael Bloomberg,BED,Laurence G Hanscom,42.46995306,-71.28903,arrival
2024-05-23,N5MV,Michael Bloomberg,LGA,LaGuardia,40.77724306,-73.87260917,departure
2024-05-23,N5MV,Michael Bloomberg,DAL,Dallas Love,32.84711389,-96.85177222,arrival
2024-05-22,N5MV,Michael Bloomberg,MMU,Morristown Municipal,40.79935,-74.41487472,departure
2024-05-22,N5MV,Michael Bloomberg,LGA,LaGuardia,40.77724306,-73.87260917,arrival
2024-05-11,N5MV,Michael Bloomberg,SFO,San Francisco International,37.61900194,-122.3748433,departure
2024-05-11,N5MV,Michael Bloomberg,MMU,Morristown Municipal,40.79935,-74.41487472,arrival
2024-05-08,N5MV,Michael Bloomberg,HPN,Westchester Cty,41.06695778,-73.70757444,departure
2024-05-08,N5MV,Michael Bloomberg,SFO,San Francisco International,37.61900194,-122.3748433,arrival
2024-05-07,N5MV,Michael Bloomberg,MMU,Morristown Municipal,40.79935,-74.41487472,departure
2024-05-07,N5MV,Michael Bloomberg,HPN,Westchester Cty,41.06695778,-73.70757444,arrival
2024-04-22,N5MV,Michael Bloomberg,LGA,LaGuardia,40.77724306,-73.87260917,departure
2024-04-22,N5MV,Michael Bloomberg,MMU,Morristown Municipal,40.79935,-74.41487472,arrival
2024-04-22,N5MV,Michael Bloomberg,LTN,Luton Airport,0.0,0.0,departure
2024-04-22,N5MV,Michael Bloomberg,LGA,LaGuardia,40.77724306,-73.87260917,arrival
2024-04-18,N5MV,Michael Bloomberg,LGA,LaGuardia,40.77724306,-73.87260917,departure
2024-04-18,N5MV,Michael Bloomberg,LTN,Luton Airport,0.0,0.0,arrival
2024-04-17,N5MV,Michael Bloomberg,MMU,Morristown Municipal,40.79935,-74.41487472,departure
2024-04-17,N5MV,Michael Bloomberg,LGA,LaGuardia,40.77724306,-73.87260917,arrival
2024-03-31,N5MV,Michael Bloomberg,GUC,Gunnison County,38.53396333,-106.9331817,departure
2024-03-31,N5MV,Michael Bloomberg,MMU,Morristown Municipal,40.79935,-74.41487472,arrival
2024-03-30,N5MV,Michael Bloomberg,MMU,Morristown Municipal,40.79935,-74.41487472,departure
2024-03-30,N5MV,Michael Bloomberg,GUC,Gunnison County,38.53396333,-106.9331817,arrival
2024-03-28,N5MV,Michael Bloomberg,YOW,Ottawa Macdonald Cartier International Airport,0.0,0.0,departure
2024-03-28,N5MV,Michael Bloomberg,MMU,Morristown Municipal,40.79935,-74.41487472,arrival
2024-03-27,N5MV,Michael Bloomberg,ANC,Ted Stevens Anchorage International,61.17432028,-149.9961856,departure
2024-03-27,N5MV,Michael Bloomberg,YOW,Ottawa Macdonald Cartier International Airport,0.0,0.0,arrival
2024-03-27,N5MV,Michael Bloomberg,HND,Tokyo International Airport,0.0,0.0,departure
2024-03-27,N5MV,Michael Bloomberg,ANC,Ted Stevens Anchorage International,61.17432028,-149.9961856,arrival
2024-03-27,N5MV,Michael Bloomberg,SIN,Singapore Changi Airport,0.0,0.0,departure
2024-03-27,N5MV,Michael Bloomberg,HND,Tokyo International Airport,0.0,0.0,arrival
2024-03-21,N5MV,Michael Bloomberg,BLR,Kempegowda International Airport,0.0,0.0,departure
2024-03-21,N5MV,Michael Bloomberg,SIN,Singapore Changi Airport,0.0,0.0,arrival
2024-03-21,N5MV,Michael Bloomberg,LIRE,Pratica Di Mare Airport,0.0,0.0,departure
2024-03-21,N5MV,Michael Bloomberg,BLR,Kempegowda International Airport,0.0,0.0,arrival
2024-03-19,N5MV,Michael Bloomberg,MMU,Morristown Municipal,40.79935,-74.41487472,departure
2024-03-19,N5MV,Michael Bloomberg,LIRE,Pratica Di Mare Airport,0.0,0.0,arrival
2024-03-18,N5MV,Michael Bloomberg,PBI,Palm Beach International,26.68316194,-80.09559417,departure
2024-03-18,N5MV,Michael Bloomberg,MMU,Morristown Municipal,40.79935,-74.41487472,arrival
2024-03-15,N5MV,Michael Bloomberg,MMU,Morristown Municipal,40.79935,-74.41487472,departure
2024-03-15,N5MV,Michael Bloomberg,PBI,Palm Beach International,26.68316194,-80.09559417,arrival
2024-03-15,N5MV,Michael Bloomberg,LTN,Luton Airport,0.0,0.0,departure
2024-03-15,N5MV,Michael Bloomberg,MMU,Morristown Municipal,40.79935,-74.41487472,arrival
2024-03-10,N5MV,Michael Bloomberg,PBI,Palm Beach International,26.68316194,-80.09559417,departure
2024-03-10,N5MV,Michael Bloomberg,LTN,Luton Airport,0.0,0.0,arrival
2024-03-07,N5MV,Michael Bloomberg,LGA,LaGuardia,40.77724306,-73.87260917,departure
2024-03-07,N5MV,Michael Bloomberg,PBI,Palm Beach International,26.68316194,-80.09559417,arrival
2024-03-03,N5MV,Michael Bloomberg,PBI,Palm Beach International,26.68316194,-80.09559417,departure
2024-03-03,N5MV,Michael Bloomberg,MMU,Morristown Municipal,40.79935,-74.41487472,arrival
2024-02-29,N5MV,Michael Bloomberg,LGA,LaGuardia,40.77724306,-73.87260917,departure
2024-02-29,N5MV,Michael Bloomberg,PBI,Palm Beach International,26.68316194,-80.09559417,arrival
2024-02-29,N5MV,Michael Bloomberg,MMU,Morristown Municipal,40.79935,-74.41487472,departure
2024-02-29,N5MV,Michael Bloomberg,LGA,LaGuardia,40.77724306,-73.87260917,arrival
2024-02-25,N5MV,Michael Bloomberg,ASE,Aspen-Pitkin Co/Sardy,39.22316,-106.868845,departure
2024-02-25,N5MV,Michael Bloomberg,MMU,Morristown Municipal,40.79935,-74.41487472,arrival
2024-02-25,N5MV,Michael Bloomberg,RIL,Garfield County Regional,39.526315,-107.7269403,departure
2024-02-25,N5MV,Michael Bloomberg,ASE,Aspen-Pitkin Co/Sardy,39.22316,-106.868845,arrival
2024-02-22,N5MV,Michael Bloomberg,MMU,Morristown Municipal,40.79935,-74.41487472,departure
2024-02-22,N5MV,Michael Bloomberg,RIL,Garfield County Regional,39.526315,-107.7269403,arrival
2024-02-16,N5MV,Michael Bloomberg,PBI,Palm Beach International,26.68316194,-80.09559417,departure
2024-02-16,N5MV,Michael Bloomberg,MMU,Morristown Municipal,40.79935,-74.41487472,arrival
2024-02-15,N5MV,Michael Bloomberg,LGA,LaGuardia,40.77724306,-73.87260917,departure
2024-02-15,N5MV,Michael Bloomberg,PBI,Palm Beach International,26.68316194,-80.09559417,arrival
2024-02-15,N5MV,Michael Bloomberg,MMU,Morristown Municipal,40.79935,-74.41487472,departure
2024-02-15,N5MV,Michael Bloomberg,LGA,LaGuardia,40.77724306,-73.87260917,arrival
2024-02-11,N5MV,Michael Bloomberg,LGA,LaGuardia,40.77724306,-73.87260917,departure
2024-02-11,N5MV,Michael Bloomberg,MMU,Morristown Municipal,40.79935,-74.41487472,arrival
2024-02-11,N5MV,Michael Bloomberg,PBI,Palm Beach International,26.68316194,-80.09559417,departure
2024-02-11,N5MV,Michael Bloomberg,LGA,LaGuardia,40.77724306,-73.87260917,arrival
2024-02-09,N5MV,Michael Bloomberg,AGS,Bush,33.369955,-81.96449611,departure
2024-02-09,N5MV,Michael Bloomberg,PBI,Palm Beach International,26.68316194,-80.09559417,arrival
2024-02-08,N5MV,Michael Bloomberg,LGA,LaGuardia,40.77724306,-73.87260917,departure
2024-02-08,N5MV,Michael Bloomberg,AGS,Bush,33.369955,-81.96449611,arrival
2024-02-08,N5MV,Michael Bloomberg,MMU,Morristown Municipal,40.79935,-74.41487472,departure
2024-02-08,N5MV,Michael Bloomberg,LGA,LaGuardia,40.77724306,-73.87260917,arrival
2024-02-04,N5MV,Michael Bloomberg,NAS,Nassau International Airport,0.0,0.0,departure
2024-02-04,N5MV,Michael Bloomberg,MMU,Morristown Municipal,40.79935,-74.41487472,arrival
2024-02-02,N5MV,Michael Bloomberg,MMU,Morristown Municipal,40.79935,-74.41487472,departure
2024-02-02,N5MV,Michael Bloomberg,NAS,Nassau International Airport,0.0,0.0,arrival
2024-01-31,N5MV,Michael Bloomberg,LGA,LaGuardia,40.77724306,-73.87260917,departure
2024-01-31,N5MV,Michael Bloomberg,MMU,Morristown Municipal,40.79935,-74.41487472,arrival
2024-01-31,N5MV,Michael Bloomberg,ALB,Albany Cty,42.74811944,-73.80297861,departure
2024-01-31,N5MV,Michael Bloomberg,LGA,LaGuardia,40.77724306,-73.87260917,arrival
2024-01-30,N5MV,Michael Bloomberg,HPN,Westchester Cty,41.06695778,-73.70757444,departure
2024-01-30,N5MV,Michael Bloomberg,ALB,Albany Cty,42.74811944,-73.80297861,arrival
2024-01-30,N5MV,Michael Bloomberg,MMU,Morristown Municipal,40.79935,-74.41487472,departure
2024-01-30,N5MV,Michael Bloomberg,HPN,Westchester Cty,41.06695778,-73.70757444,arrival
2024-01-22,N5MV,Michael Bloomberg,LGA,LaGuardia,40.77724306,-73.87260917,departure
2024-01-22,N5MV,Michael Bloomberg,MMU,Morristown Municipal,40.79935,-74.41487472,arrival
2024-01-21,N5MV,Michael Bloomberg,LRM,La Romana International Airport,0.0,0.0,departure
2024-01-21,N5MV,Michael Bloomberg,LGA,LaGuardia,40.77724306,-73.87260917,arrival
2024-01-19,N5MV,Michael Bloomberg,LGA,LaGuardia,40.77724306,-73.87260917,departure
2024-01-19,N5MV,Michael Bloomberg,LRM,La Romana International Airport,0.0,0.0,arrival
2024-01-18,N5MV,Michael Bloomberg,MMU,Morristown Municipal,40.79935,-74.41487472,departure
2024-01-18,N5MV,Michael Bloomberg,LGA,LaGuardia,40.77724306,-73.87260917,arrival
2024-01-16,N5MV,Michael Bloomberg,NAS,Nassau International Airport,0.0,0.0,departure
2024-01-16,N5MV,Michael Bloomberg,MMU,Morristown Municipal,40.79935,-74.41487472,arrival
2024-01-12,N5MV,Michael Bloomberg,MMU,Morristown Municipal,40.79935,-74.41487472,departure
2024-01-12,N5MV,Michael Bloomberg,NAS,Nassau International Airport,0.0,0.0,arrival
2024-01-08,N5MV,Michael Bloomberg,MMU,Morristown Municipal,40.79935,-74.41487472,arrival
2024-01-08,N5MV,Michael Bloomberg,NAS,Nassau International Airport,0.0,0.0,departure
2024-01-03,N5MV,Michael Bloomberg,NAS,Nassau International Airport,0.0,0.0,arrival
2024-01-03,N5MV,Michael Bloomberg,MMU,Morristown Municipal,40.79935,-74.41487472,departure
2024-01-02,N5MV,Michael Bloomberg,SKB,Robert Bradshaw Airport,0.0,0.0,departure
2024-01-02,N5MV,Michael Bloomberg,MMU,Morristown Municipal,40.79935,-74.41487472,arrival
2023-12-26,N5MV,Michael Bloomberg,MMU,Morristown Municipal,40.79935,-74.41487472,departure
2023-12-26,N5MV,Michael Bloomberg,SKB,Robert Bradshaw Airport,0.0,0.0,arrival
2023-12-23,N5MV,Michael Bloomberg,RIL,Garfield County Regional,39.526315,-107.7269403,departure
2023-12-23,N5MV,Michael Bloomberg,MMU,Morristown Municipal,40.79935,-74.41487472,arrival
2023-12-16,N5MV,Michael Bloomberg,LGA,LaGuardia,40.77724306,-73.87260917,departure
2023-12-16,N5MV,Michael Bloomberg,RIL,Garfield County Regional,39.526315,-107.7269403,arrival
2023-12-16,N5MV,Michael Bloomberg,MMU,Morristown Municipal,40.79935,-74.41487472,departure
2023-12-16,N5MV,Michael Bloomberg,LGA,LaGuardia,40.77724306,-73.87260917,arrival
2023-12-15,N5MV,Michael Bloomberg,LGA,LaGuardia,40.77724306,-73.87260917,departure
2023-12-15,N5MV,Michael Bloomberg,MMU,Morristown Municipal,40.79935,-74.41487472,arrival
2023-12-15,N5MV,Michael Bloomberg,STT,Cyril E. King,18.33730556,-64.97336111,departure
2023-12-15,N5MV,Michael Bloomberg,LGA,LaGuardia,40.77724306,-73.87260917,arrival
2023-12-15,N5MV,Michael Bloomberg,MMU,Morristown Municipal,40.79935,-74.41487472,departure
2023-12-15,N5MV,Michael Bloomberg,STT,Cyril E. King,18.33730556,-64.97336111,arrival
2023-12-14,N5MV,Michael Bloomberg,EWB,New Bedford Municipal,41.67614167,-70.95694167,departure
2023-12-14,N5MV,Michael Bloomberg,MMU,Morristown Municipal,40.79935,-74.41487472,arrival
2023-12-14,N5MV,Michael Bloomberg,LGA,LaGuardia,40.77724306,-73.87260917,departure
2023-12-14,N5MV,Michael Bloomberg,EWB,New Bedford Municipal,41.67614167,-70.95694167,arrival
2023-12-14,N5MV,Michael Bloomberg,MMU,Morristown Municipal,40.79935,-74.41487472,departure
2023-12-14,N5MV,Michael Bloomberg,LGA,LaGuardia,40.77724306,-73.87260917,arrival
2023-12-12,N5MV,Michael Bloomberg,EWB,New Bedford Municipal,41.67614167,-70.95694167,departure
2023-12-12,N5MV,Michael Bloomberg,MMU,Morristown Municipal,40.79935,-74.41487472,arrival
2023-12-11,N5MV,Michael Bloomberg,LGA,LaGuardia,40.77724306,-73.87260917,departure
2023-12-11,N5MV,Michael Bloomberg,EWB,New Bedford Municipal,41.67614167,-70.95694167,arrival
2023-12-11,N5MV,Michael Bloomberg,MMU,Morristown Municipal,40.79935,-74.41487472,departure
2023-12-11,N5MV,Michael Bloomberg,LGA,LaGuardia,40.77724306,-73.87260917,arrival
2023-12-10,N5MV,Michael Bloomberg,STT,Cyril E. King,18.33730556,-64.97336111,departure
2023-12-10,N5MV,Michael Bloomberg,MMU,Morristown Municipal,40.79935,-74.41487472,arrival
2023-12-10,N5MV,Michael Bloomberg,HPN,Westchester Cty,41.06695778,-73.70757444,departure
2023-12-10,N5MV,Michael Bloomberg,STT,Cyril E. King,18.33730556,-64.97336111,arrival
2023-12-09,N5MV,Michael Bloomberg,STT,Cyril E. King,18.33730556,-64.97336111,departure
